baseline wavenumber (cm-1),baseline absorbance (cm-1),baseline-subtracted absorbance (cm-1)
3149.238,0.5346567054986053,-0.00010088070829783469
3151.167,0.5315713910629078,0.0002408176975767784
3153.095,0.5284981357685226,-0.003486765777842238
3155.0229999999997,0.525435337466341,-0.00609032348684424
3156.952,0.5223814157050626,-0.002299402657532368
3158.881,0.5193379617863023,-0.002702919847812235
3160.809,0.516306545308229,-0.003946619865544898
3162.738,0.5132840216479408,-0.006779268619049872
3164.6659999999997,0.5102735245780217,-0.00011555626488091164
3166.594,0.5072734845003026,0.0006110448566406523
3168.5229999999997,0.5042823535144372,0.00015669587978472954
3170.452,0.5013016903710898,0.00014416237821113231
3172.38,0.49833303211747904,0.0008693909952888212
3174.309,0.49537329923260387,0.0010645386052339223
3176.237,0.4924255603871508,0.002497552380789525
3178.1659999999997,0.48948675776074424,0.0016166905151177025
3180.094,0.48655993832344535,0.0024335379114100997
3182.022,0.48364357587835016,-0.0008310875279308183
3183.9509999999996,0.48073616592636625,-0.0006741901574940368
3185.88,0.47783922381690047,0.003744187180303671
3187.808,0.4749542431959135,0.007794498649379977
3189.737,0.47207823134491633,0.004164173128522686
3191.665,0.46921417013208355,0.0027484580133031455
3193.594,0.4663590885395621,0.0006924492050790487
3195.522,0.4635159467348835,0.0025051157068686214
3197.45,0.4606832619224086,0.009474706390732113
3199.3790000000004,0.45785957300430624,0.013220389717035763
3201.308,0.455046351928722,0.007276481249283706
3203.236,0.45224504894035533,0.007126153296364124
3205.165,0.44945275812324326,0.005902321093904872
3207.093,0.44667237454303077,0.009574410172719428
3209.0209999999997,0.443902447955022,0.01573147562372923
3210.95,0.44114154981233256,0.017812038258496865
3212.8779999999997,0.43839254263247796,0.015475863704893844
3214.8070000000002,0.43565257474825714,0.01238917734866729
3216.736,0.432923074706558,0.012723989599127017
3218.664,0.4302054493508116,0.016156899204640363
3220.593,0.4274968795675811,0.015251582687777598
3222.5209999999997,0.42480017361999245,0.01859591212092082
3224.449,0.4221139246646004,0.018335935540432224
3226.3779999999997,0.4194367475557925,0.016335666237310864
3228.3059999999996,0.4167714180085582,0.014820567079978586
3230.235,0.4141151711582225,0.021402349811022514
3232.164,0.4114693921504049,0.026355211763854136
3234.092,0.4088354444272788,0.030177323513075338
3236.0209999999997,0.40621059567792983,0.025863868441361904
3237.949,0.4035975673629615,0.019666738322033805
3239.877,0.4009949960401933,0.01751553518068283
3241.8059999999996,0.39840153996526695,0.024786158077603537
3243.7340000000004,0.39581988805065293,0.02511114643210577
3245.663,0.39324736223419876,0.022555340468503937
3247.592,0.3906853042602627,0.020785525189877085
3249.52,0.3881350341697569,0.020921442997065
3251.448,0.38559522107145483,0.01634979290804195
3253.377,0.38306455577194143,0.017927802103175017
3255.305,0.3805456620817935,0.018306621236007015
3257.2340000000004,0.3780359270407523,0.025772181067355793
3259.1620000000003,0.37553795275875856,0.03068609197563088
3261.091,0.3730491479761895,0.028690740187836572
3263.02,0.37057081103613143,0.02797364376349587
3264.948,0.36810421857824593,0.03210351674328249
3266.8759999999997,0.36564808311256414,0.03232628781008262
3268.805,0.36320113884693583,0.03302029638139592
3270.7329999999997,0.3607659227894082,0.02902438475951996
3272.6620000000003,0.35833990878224853,0.02921405207516059
3274.591,0.35592436261760696,0.029543484539895304
3276.5190000000002,0.35352052838418757,0.03422495157853378
3278.448,0.35112591247801817,0.03644137549961457
3280.3759999999997,0.34874299765275296,0.03635178333513145
3282.304,0.3463705398196879,0.038960960646295284
3284.2329999999997,0.34400731658794115,0.043132105592860404
3286.1609999999996,0.34165577816303383,0.041598275891020275
3288.09,0.3393134851897557,0.04236973941415856
3290.0190000000002,0.3369816600589992,0.0415495608170493
3291.947,0.3346615034582001,0.042218272869852136
3293.875,0.3323518038496047,0.04267690071703101
3295.804,0.33005137139326735,0.04946680195249209
3297.732,0.32776259119282614,0.04912035382115343
3299.6609999999996,0.3254830889949609,0.04640022880559824
3301.5890000000004,0.3232152282026739,0.04847768885231207
3303.518,0.32095665626328085,0.05336170347576863
3305.447,0.31870855216640237,0.05327411325764231
3307.375,0.31647207319822357,0.05713500974679042
3309.303,0.31424605122224847,0.06121927962584095
3311.232,0.3120293397997962,0.06242639179386644
3313.16,0.3098242372319753,0.058513880195797285
3315.0890000000004,0.30762845606798805,0.05897881327031573
3317.0170000000003,0.3054442729083249,0.062311831471917434
3318.946,0.30326942200281337,0.0695644083792929
3320.875,0.30110503893981644,0.07396243543110614
3322.803,0.29895223760425793,0.07708979408260119
3324.7309999999998,0.2968098932609031,0.0760354003085284
3326.66,0.2946769028723324,0.08077659200185205
3328.5879999999997,0.29255547793713177,0.08317788646174984
3330.5170000000003,0.29044341780702965,0.08448547315289567
3332.445,0.28834291227998676,0.08313705044135522
3334.3740000000003,0.2862517824083568,0.0805424393996581
3336.302,0.2841721962894681,0.0817319975595534
3338.2309999999998,0.2821019966763103,0.08566585048119202
3340.159,0.28004332996557224,0.08621957776974931
3342.0879999999997,0.27799406061088305,0.09293324600607866
3344.0159999999996,0.2759563133083063,0.09483725612319416
3345.945,0.2739279742120857,0.09451694657076615
3347.873,0.2719111463176631,0.09535390494049167
3349.802,0.2699037374799147,0.10270315907180949
3351.73,0.2679078289936463,0.10892488302872083
3353.659,0.26592135041437004,0.11768750326689736
3355.587,0.2639463613362558,0.12014254826299864
3357.5159999999996,0.2619808130154482,0.12811266321940729
3359.4440000000004,0.26002674334548814,0.1349685968222658
3361.373,0.25808212528315266,0.12890687751274665
3363.302,0.25614797506333176,0.12133515634393754
