baseline wavenumber (cm-1),baseline absorbance (cm-1),baseline-subtracted absorbance (cm-1)
3399.9429999999998,0.22373825722273977,0.0043157968313141115
3401.8709999999996,0.22283892298059316,-0.0027382706040790517
3403.8,0.221939122278777,-0.00036409897961608984
3405.728,0.22103978803663038,-0.002995053647068424
3407.657,0.22013998733481466,-0.005565896002102777
3409.585,0.21924065309266783,-0.005511855329387805
3411.514,0.2183408523908521,-0.007536565345186208
3413.442,0.2174415181487055,-0.0018823382791814947
3415.3709999999996,0.21654171744688977,0.01444337108992233
3417.2990000000004,0.21564238320474272,0.00861390756878877
3419.228,0.214742582502927,0.0034372870217698193
3421.156,0.21384324826078038,0.0011670033701605131
3423.085,0.21294344755896444,0.006741547781203172
3425.013,0.21204411331681783,0.002945635052240103
3426.942,0.2111443126150021,0.0009153332377469514
3428.87,0.21024497837285527,0.004771797023230162
3430.7990000000004,0.20934517767103933,0.011551374053098362
3432.7270000000003,0.20844584342889272,0.004739617894498949
3434.656,0.207546042727077,0.004742866872176732
3436.5840000000003,0.20664670848493016,0.0067680165849666185
3438.513,0.20574690778311444,0.016465580567304183
3440.441,0.20484757354096783,0.0043621189101037405
3442.37,0.2039477728391519,-0.0019058343489379848
3444.298,0.20304843859700528,0.007372810238036376
3446.2270000000003,0.20214863789518933,0.021430113269768736
3448.155,0.20124930365304272,0.019193380410330585
3450.0840000000003,0.20034950295122678,0.0029384746815777074
3452.012,0.19945016870908017,0.0032189832014499764
3453.941,0.19855036800726444,0.010526053241570077
3455.869,0.1976510337651176,0.008543747222766518
3457.798,0.1967512330633019,0.008259950534088567
3459.7259999999997,0.19585189882115528,0.008388548522739514
3461.655,0.1949520981193391,0.008727305422132847
3463.583,0.1940527638771925,0.003916481229983448
3465.512,0.19315296317537678,0.005422060123783989
3467.44,0.19225362893323017,0.006512447488017825
3469.369,0.19135382823141422,0.004830701125528192
3471.297,0.19045449398926761,0.0016014239976849254
3473.2259999999997,0.1895546932874519,0.0029550923602637003
3475.1540000000005,0.18865535904530484,0.005928051951898716
3477.083,0.18775555834348912,0.007976035319138708
3479.011,0.1868562241013425,0.005265863503503887
3480.94,0.18595642339952656,0.009188963366549174
3482.868,0.18505708915737995,0.0029382510103734827
3484.797,0.18415728845556423,0.006843643510884512
3486.725,0.18325795421341762,0.006397218200375088
3488.6540000000005,0.18235815351160145,-0.0005725057949201862
3490.5820000000003,0.18145881926945484,0.0046026905161922205
3492.511,0.18055901856763912,0.008304914330775848
3494.4390000000003,0.17965968432549229,0.002808162832009131
3496.368,0.17875988362367656,0.00372473892991132
3498.296,0.17786054938152995,0.003164613712598463
3500.225,0.176960748679714,0.0023113855234542235
3502.153,0.1760614144375674,-0.0008545178858432312
3504.0820000000003,0.17516161373575145,0.005896168184098771
3506.01,0.17426227949360484,0.014283852845630829
3507.9390000000003,0.1733624787917889,0.01342876072358834
3509.867,0.1724631445496423,0.008811785552873763
3511.796,0.17156334384782657,0.014119787559442543
3513.724,0.17066400960567973,0.021625831960023767
3515.653,0.169764208903864,0.031245110760627304
3517.5809999999997,0.1688648746617174,0.02626466867472166
3519.51,0.16796507395990123,0.021110415322483922
3521.438,0.16706573971775462,0.005665853944872623
3523.367,0.1661659390159389,-0.006583459985183948
3525.295,0.1652666047737923,0.004831251703374395
3527.224,0.16436680407197635,0.004824249050110918
3529.152,0.16346746982982974,0.0033209737861994437
3531.0809999999997,0.16256766912801401,0.010953300117092724
3533.009,0.16166833488586718,0.011217033240879637
3534.938,0.16076853418405124,0.0032780641384091425
3536.866,0.15986919994190463,0.006208153273379535
3538.795,0.15896939924008868,0.014685773173704009
3540.723,0.15807006499794207,0.007119124191246495
3542.652,0.15717026429612635,0.0039061569527085727
3544.58,0.15627093005397974,0.0014541398435032882
3546.509,0.1553711293521638,0.003280315195832717
3548.437,0.15447179511001718,0.011443395943104617
3550.366,0.15357199440820124,0.008760717614165303
3552.2940000000003,0.1526726601660544,0.00143917580785069
3554.223,0.15177285946423869,0.012407010060458301
3556.151,0.15087352522209208,0.020157229670731303
3558.08,0.14997372452027613,0.016946126365091407
3560.008,0.14907439027812952,0.007375749516837615
3561.937,0.1481745895763138,0.010801179296006103
3563.865,0.1472752553341672,0.006276468803763091
3565.7940000000003,0.14637545463235102,-0.017995212321073817
3567.722,0.1454761203902044,-0.018636418619469186
3569.651,0.1445763196883887,0.008104947785981365
3571.579,0.14367698544624186,0.014012669726171323
3573.508,0.14277718474442613,0.022286188974119714
3575.4359999999997,0.14187785050227952,0.038858402992594465
3577.365,0.14097804980046358,0.03565102755275107
3579.2929999999997,0.14007871555831697,0.019278227591728925
3581.222,0.13917891485650102,0.013645875451047118
3583.15,0.1382795806143544,0.0019179962728774758
3585.079,0.13737977991253847,-0.019616499390637587
3587.007,0.13648044567039186,-0.046883055176450306
3588.9359999999997,0.13558064496857614,-0.03219667479150323
3590.864,0.1346813107264293,-0.007137042320092268
3592.7929999999997,0.13378151002461358,-0.009430158673262579
3594.7209999999995,0.13288217578246697,-0.017414328624964837
3596.65,0.1319823750806508,-0.009313223170120288
3598.578,0.1310830408385042,0.00018629746531639846
3600.507,0.13018324013668847,0.0012175054364704785
3602.435,0.12928390589454186,0.006148526537889998
3604.364,0.12838410519272592,0.020840498721532486
3606.292,0.1274847709505793,0.007305536598348539
3608.2209999999995,0.12658497024876358,-0.015112463259015607
3610.1490000000003,0.12568563600661653,-0.0094265493337371
3612.078,0.12478583530480081,-0.008750420579731744
3614.006,0.1238865010626542,-0.02458920376535767
3615.935,0.12298670036083825,-0.026331527947045963
3617.863,0.12208736611869164,-0.0410659308903607
3619.792,0.12118756541687592,-0.03472717399096714
3621.72,0.12028823117472931,-0.012316190168206065
3623.6490000000003,0.11938843047291314,0.002263014075082559
3625.577,0.11848909623076653,-0.008655918225175308
3627.506,0.11758929552895081,-0.03965546514684526
3629.434,0.11668996128680398,-0.04908231916192074
3631.363,0.11579016058498826,-0.020894540827299357
3633.2909999999997,0.11489082634284165,-0.01462614787126748
3635.22,0.1139910256410257,-0.005830727411762382
3637.1479999999997,0.11309169139887909,0.0026501538946896996
3639.077,0.11219189069706315,0.005489376777307653
3641.005,0.11129255645491654,-0.004506908738234561
3642.934,0.11039275575310059,-0.006791637393362304
3644.862,0.10949342151095398,-0.00011690706547473617
3646.7909999999997,0.10859362080913826,-0.028756714937749894
3648.719,0.10769428656699143,-0.07350416541135374
3650.6479999999997,0.1067944858651757,-0.058010702081392695
3652.5759999999996,0.1058951516230291,-0.006782383682676141
3654.505,0.10499535092121315,0.003027948240016176
3656.433,0.10409601667906632,-0.008499558151572995
3658.362,0.1031962159772506,0.010278154945395857
3660.29,0.10229688173510398,0.019494357780272864
3662.219,0.10139708103328804,0.014419321576217392
3664.147,0.10049774679114143,0.012624340813704338
3666.0759999999996,0.0995979460893257,0.016805595383180716
3668.0040000000004,0.09869861184717865,0.0010628047418232978
3669.933,0.09779881114536293,-0.0056841792721114
3671.861,0.09689947690321632,0.006909469974695659
3673.79,0.0959996762014006,-0.006588678997300423
