3.482800e+003, 0.04,25.15, 1.08
3525, 0.14,27.45, 4.22
3542, 0.04, 6.51, 0.26
3566, 0.15,28.97, 4.55
3572, 0.20,11.86, 2.50
3600, 0.08,12.09, 1.02
