3.482800e+003, 0.04,28.52, 1.22
3525, 0.14,26.16, 4.00
3542, 0.02, 5.56, 0.11
3566, 0.15,34.60, 5.43
3572, 0.19,10.76, 2.23
3600, 0.08,10.50, 0.88
