3.482800e+003, 0.01,25.18, 0.27
3525, 0.03,31.10, 1.12
3542, 0.01, 7.17, 0.05
3566, 0.04,14.61, 0.65
3572, 0.05,35.44, 1.78
3600, 0.08,10.07, 0.87
