3598, 0.06,18.00, 1.15
3573, 0.36,15.00, 5.75
3562, 0.36,19.00, 7.28
3544, 0.23,15.00, 3.67
3525, 0.31,26.00, 8.58
3489, 0.16,55.00, 9.37
3358, 0.14,22.00, 3.28
3330, 0.07,27.00, 2.01
