baseline wavenumber (cm-1),baseline absorbance (cm-1),baseline-subtracted absorbance (cm-1)
3199.3790000000004,0.12061298664989017,1.4432899320127035e-15
3201.308,0.1193407530817936,-0.0025734363836736884
3203.236,0.11807621169515414,-0.0006721437563829147
3205.165,0.11681805072504581,0.0015953133624638793
3207.093,0.11556757464111556,0.0014562598454993525
3209.0209999999997,0.11432412938519043,0.0012056811970421188
3210.95,0.11308707548777264,0.001351311315889947
3212.8779999999997,0.11185769553455494,0.0013900153761881029
3214.8070000000002,0.11063471423512539,-0.0003715563403885458
3216.736,0.10941877105898712,-0.0015177435899159653
3218.664,0.10821049088317736,0.0016053335384343947
3220.593,0.10700862030502734,0.001872347053608281
3222.5209999999997,0.105814405431925,0.0006537570060424214
3224.449,0.10462722138683134,0.0031057065505419867
3226.3779999999997,0.10344645788137008,0.00718505117014312
3228.3059999999996,0.10227333913898207,0.008595116861577212
3230.235,0.10110664823151083,0.004498649874311589
3232.164,0.09994699544732732,0.003727080179988018
3234.092,0.09879497648234903,0.0023960488898464583
3236.0209999999997,0.09764939629615377,0.003974983378131625
3237.949,0.0965114426338829,0.00483230518187161
3239.877,0.09538051979961715,0.00566267583888147
3241.8059999999996,0.0942560466861142,0.0064481540547818295
3243.7340000000004,0.09313918915455588,0.004522445010538223
3245.663,0.09202878863904118,0.002004202204601735
3247.592,0.09092542624681421,0.0032375708874557985
3249.52,0.0898296684926656,0.0069684023817315754
3251.448,0.0887409415665239,0.011392908996137652
3253.377,0.0876586862469857,0.011975059471893257
3255.305,0.08658402462355141,0.007914472615562329
3257.2340000000004,0.08551584190200323,0.0061099356893856704
3259.1620000000003,0.08445524558127637,0.009487579609189889
3261.091,0.08340113545771821,0.009406231565417311
3263.02,0.082354063457446,0.009701923122549916
3264.948,0.08131456691412886,0.008880442521811638
3266.8759999999997,0.08028210119881685,0.008438105692914477
3268.805,0.07925613627123518,0.007121860513555567
3270.7329999999997,0.07823773585863059,0.00781908947162735
3272.6620000000003,0.07722584352903894,0.009017254255262452
3274.591,0.0762209893227368,0.007870714039253879
3276.5190000000002,0.07522368868754015,0.01088870384758256
3278.448,0.07423290707922447,0.010008023933566479
3280.3759999999997,0.07324967174673702,0.009908222990105187
3282.304,0.07227346724225647,0.013488397579159761
3284.2329999999997,0.07130379270663134,0.016141863265969447
3286.1609999999996,0.07034165350485644,0.015317813888727105
3288.09,0.06938605156722133,0.011251748111257731
3290.0190000000002,0.06843748775287395,0.011157116287106472
3291.947,0.06749644832850876,0.01427226628671463
3293.875,0.06656243973215048,0.014456292357036604
3295.804,0.06563498299049186,0.01377824130530747
3297.732,0.064715039696841,0.015715518771041936
3299.6609999999996,0.06380165555317419,0.01823406122882054
3301.5890000000004,0.06289577756222897,0.01778745442211438
3303.518,0.0619964660165504,0.017428990053904636
3305.447,0.06110419259415778,0.016422892049722804
3307.375,0.06021941438062406,0.01909211144589451
3309.303,0.059341666995095466,0.023592561005184254
3311.232,0.058470500645393386,0.02188387134034786
3313.16,0.057606818562572215,0.0170800480062403
3315.0890000000004,0.056749724810861935,0.01779909744397845
3317.0170000000003,0.055900108030748186,0.020173841784027813
3318.946,0.055057086877024375,0.02132929741038736
3320.875,0.05422110384659007,0.019300948295717935
3322.803,0.053392586843886036,0.019329856715210925
3324.7309999999998,0.05257110066918713,0.01879885809225834
3326.66,0.05175622471144159,0.018753665552065812
3328.5879999999997,0.050948803839451884,0.021833750155096254
3330.5170000000003,0.05014800047969459,0.023636510598798455
3332.445,0.049354644910412304,0.024202355159483546
3334.3740000000003,0.04856791414864503,0.023831960038815714
3336.302,0.04778862388207017,0.021259045091159834
3338.2309999999998,0.04701596571829114,0.021198894140519342
3340.159,0.04625074075442548,0.026176043337277966
3342.0879999999997,0.045492155188636474,0.0269028262889619
3344.0159999999996,0.04474099552747468,0.025746178583100687
3345.945,0.0439964825596757,0.025527526666577205
3347.873,0.0432593882012231,0.02864422541448952
3349.802,0.04252894783141237,0.028010997649820624
3351.73,0.041805918775667195,0.026588223951669154
3353.659,0.04108955100384648,0.027551324092260465
3355.587,0.040380587250806954,0.02715768072990188
3357.5159999999996,0.03967829207697626,0.02689576258158255
3359.4440000000004,0.038983393626645935,0.02775246993664482
3361.373,0.03829517105080171,0.030687494777114743
3363.302,0.037613986598246996,0.03287947813929404
3365.23,0.036940187925326384,0.029581794321126398
3367.158,0.0362734200804109,0.02887161381907888
3369.087,0.03561334270054495,0.03117039952354117
3371.015,0.03496064015833866,0.032582171052956466
3372.9440000000004,0.03431463537646273,0.02949958144048015
3374.8720000000003,0.03367599813696209,0.028267106636924888
3376.801,0.033044065953076185,0.027813206710654903
3378.7290000000003,0.03241949401628297,0.027763633124277654
3380.658,0.031801634430385306,0.026555114014432002
3382.586,0.031191127796301288,0.02629576673085332
3384.515,0.030587340808391872,0.030275873003029252
3386.4429999999998,0.0299908994770135,0.03595129665075625
3388.3720000000003,0.029401185087094106,0.03553520968469592
3390.3,0.028818809058424932,0.03255394553722757
3392.2290000000003,0.028243167266493785,0.03224505528190913
3394.157,0.027674856540532033,0.03366749335811903
3396.086,0.02711328734659091,0.034254574539199334
3398.014,0.02655904192333658,0.036143481317035264
3399.9429999999998,0.0260115453273837,0.037300469770121025
3401.8709999999996,0.025471365206836794,0.037565260221275265
3403.8,0.02493794120887216,0.037072962544535404
3405.728,0.024411826391032676,0.03726986788449671
3407.657,0.023892474991059842,0.03687253514383926
3409.585,0.02338042547592778,0.039243115448095445
3411.514,0.022875146673941416,0.04190747721646204
