3350, 0.04,56.97, 2.42
3572, 0.17,10.70, 1.91
3525, 0.16,27.06, 4.70
3275, 0.02,90.75, 2.38
3405, 0.05,57.13, 2.99
3.482800e+003, 0.08,58.94, 5.02
3600, 0.08,12.84, 1.04
3613, 0.04,76.93, 3.22
3542, 0.05, 8.92, 0.47
3566, 0.18,32.21, 6.04
