wavenumber (/cm),baseline value (/cm),baseline-subtracted absorbance (/cm),
3.450083999999999833e+03,1.870045754630476065e-01,-1.566477168530810982e-03
3.452012000000000171e+03,1.863664061270937644e-01,2.238389398305090650e-03
3.453940999999999804e+03,1.857279057904472896e-01,1.873038643809082915e-03
3.455869000000000142e+03,1.850897364544934476e-01,2.862390814899529179e-03
3.457797999999999774e+03,1.844512361178467508e-01,3.840520713255413110e-03
3.459726000000000113e+03,1.838130667818929087e-01,6.868658873709493351e-03
3.461655000000000200e+03,1.831745664452462119e-01,7.383007367334021298e-03
3.463583000000000084e+03,1.825363971092925919e-01,1.144653888924032636e-02
3.465512000000000171e+03,1.818978967726458951e-01,1.575998879493162308e-02
3.467440000000000055e+03,1.812597274366922750e-01,1.968112163721200125e-02
3.469369000000000142e+03,1.806212271000455782e-01,2.468373347211655355e-02
3.471297000000000025e+03,1.799830577640917362e-01,3.050116193148866284e-02
3.473226000000000113e+03,1.793445574274452614e-01,3.524529219661487467e-02
3.475153999999999996e+03,1.787063880914914193e-01,3.946662676271725512e-02
3.477083000000000084e+03,1.780678877548447225e-01,4.545007483455559827e-02
3.479010999999999967e+03,1.774297184188911025e-01,5.058760232198544760e-02
3.480940000000000055e+03,1.767912180822444057e-01,5.114027834174239562e-02
3.482867999999999938e+03,1.761530487462907857e-01,5.654875759884031572e-02
3.484797000000000025e+03,1.755145484096440889e-01,6.194738997289767068e-02
3.486724999999999909e+03,1.748763790736902468e-01,6.224107003689105522e-02
3.488653999999999996e+03,1.742378787370435500e-01,5.992459146284645488e-02
3.490581999999999880e+03,1.735997094010899300e-01,6.086057851381926342e-02
3.492510999999999967e+03,1.729612090644432332e-01,5.969034971054298921e-02
3.494438999999999851e+03,1.723230397284896132e-01,5.562468629388339636e-02
3.496367999999999938e+03,1.716845393918429163e-01,5.112032948767297746e-02
3.498295999999999822e+03,1.710463700558892963e-01,5.205649992393834857e-02
3.500224999999999909e+03,1.704078697192425995e-01,4.987416769135710748e-02
3.502152999999999793e+03,1.697697003832887575e-01,4.564318243350934390e-02
3.504081999999999880e+03,1.691312000466420606e-01,5.011801139660018722e-02
3.506010000000000218e+03,1.684930307106882186e-01,6.572784770486284067e-02
3.507938999999999851e+03,1.678545303740417438e-01,7.394648741433162975e-02
3.509867000000000189e+03,1.672163610380879017e-01,8.392391954140959731e-02
3.511795999999999822e+03,1.665778607014414270e-01,1.009342335585989292e-01
3.513724000000000160e+03,1.659396913654875849e-01,1.175713942754440522e-01
3.515652999999999793e+03,1.653011910288411102e-01,1.314114350485475202e-01
3.517581000000000131e+03,1.646630216928870460e-01,1.473112951968983952e-01
3.519510000000000218e+03,1.640245213562405713e-01,1.654338410130973824e-01
3.521438000000000102e+03,1.633863520202867292e-01,1.813107779998857083e-01
3.523367000000000189e+03,1.627478516836400324e-01,1.904096671133524987e-01
3.525295000000000073e+03,1.621096823476864124e-01,1.983483132510665548e-01
3.527224000000000160e+03,1.614711820110397156e-01,1.938358874919861585e-01
3.529152000000000044e+03,1.608330126750860956e-01,1.842907632280865182e-01
3.531081000000000131e+03,1.601945123384393987e-01,1.746897623727287630e-01
3.533009000000000015e+03,1.595563430024855567e-01,1.642305541183653461e-01
3.534938000000000102e+03,1.589178426658388599e-01,1.507042827697012144e-01
3.536865999999999985e+03,1.582796733298852399e-01,1.446986780363351821e-01
3.538795000000000073e+03,1.576411729932385430e-01,1.495053426862040236e-01
3.540722999999999956e+03,1.570030036572849230e-01,1.532920541090821986e-01
3.542652000000000044e+03,1.563645033206382262e-01,1.450112439744287163e-01
3.544579999999999927e+03,1.557263339846846062e-01,1.246159454945011680e-01
3.546509000000000015e+03,1.550878336480379094e-01,1.045450198271133946e-01
3.548436999999999898e+03,1.544496643120840673e-01,9.933805804258311056e-02
3.550365999999999985e+03,1.538111639754373705e-01,9.778528751915277484e-02
3.552293999999999869e+03,1.531729946394837505e-01,9.815919864861455402e-02
3.554222999999999956e+03,1.525344943028370537e-01,1.181507156733228592e-01
3.556150999999999840e+03,1.518963249668834337e-01,1.464252319742498365e-01
3.558079999999999927e+03,1.512578246302367369e-01,1.771054524649402495e-01
3.560007999999999811e+03,1.506196552942828948e-01,2.138917971172337174e-01
3.561936999999999898e+03,1.499811549576364200e-01,2.460010474997265106e-01
3.563864999999999782e+03,1.493429856216825780e-01,2.625168988455832131e-01
3.565793999999999869e+03,1.487044852850358811e-01,2.677091310729322049e-01
3.567722000000000207e+03,1.480663159490820391e-01,3.128150245974061217e-01
3.569650999999999840e+03,1.474278156124355643e-01,4.004584763369499756e-01
3.571579000000000178e+03,1.467896462764817223e-01,4.616110414183651756e-01
3.573507999999999811e+03,1.461511459398352475e-01,4.593890979626037430e-01
3.575436000000000149e+03,1.455129766038814054e-01,3.926825946413047275e-01
3.577364999999999782e+03,1.448744762672347086e-01,3.015252028085034786e-01
3.579293000000000120e+03,1.442363069312808666e-01,2.234391836243765361e-01
3.581222000000000207e+03,1.435978065946343918e-01,1.641371924884391098e-01
3.583150000000000091e+03,1.429596372586805497e-01,1.174826788975637526e-01
3.585079000000000178e+03,1.423211369220338529e-01,7.751701638807070860e-02
3.587007000000000062e+03,1.416829675860802329e-01,4.350260916066470140e-02
3.588936000000000149e+03,1.410444672494335361e-01,4.792434808157694515e-02
3.590864000000000033e+03,1.404062979134799161e-01,6.953583485747188986e-02
3.592793000000000120e+03,1.397677975768332193e-01,7.194372818880037657e-02
3.594721000000000004e+03,1.391296282408793772e-01,6.903357550018057731e-02
