wavenumber (/cm),baseline value (/cm),baseline-subtracted absorbance (/cm),
3.149237999999999829e+03,4.238823410492251753e-01,-2.222076215504298347e-03
3.151166999999999916e+03,4.213259303729017802e-01,5.888717485924566120e-05
3.153094999999999800e+03,4.187801936948147841e-01,-6.471703449717480794e-04
3.155023000000000138e+03,4.162438033393520698e-01,1.359552568865884936e-03
3.156952000000000226e+03,4.137154510241245475e-01,2.383305672529534291e-03
3.158880999999999858e+03,4.111964547293922578e-01,-7.444927098743114868e-05
3.160809000000000196e+03,4.086881130371544657e-01,-2.226978901907594732e-03
3.162737999999999829e+03,4.061878239332123997e-01,-2.128387968388878448e-03
3.164666000000000167e+03,4.036981797339009859e-01,-2.785413131252800767e-03
3.166594000000000051e+03,4.012178818572138539e-01,-4.470686870859941209e-03
3.168523000000000138e+03,3.987456511143676607e-01,-3.414608963351772886e-03
3.170452000000000226e+03,3.962827763920167001e-01,-4.129694578207665501e-04
3.172380000000000109e+03,3.938305271785544903e-01,2.178266918281712705e-03
3.174309000000000196e+03,3.913863596469973061e-01,4.262078642702338271e-03
3.176237000000000080e+03,3.889528079264579219e-01,8.804074783737014798e-04
3.178166000000000167e+03,3.865273475856945140e-01,-2.531593011753541234e-03
3.180094000000000051e+03,3.841124933580815082e-01,-2.204578670929047135e-03
3.182021999999999935e+03,3.817069854530927842e-01,1.362370274489155264e-04
3.183951000000000022e+03,3.793095834734216965e-01,9.284636305910698439e-04
3.185880000000000109e+03,3.769215375142458413e-01,-1.424721583790145019e-03
3.187807999999999993e+03,3.745440782724855922e-01,-4.954974866036687686e-03
3.189737000000000080e+03,3.721747395040999606e-01,-3.704334290974831134e-04
3.191664999999999964e+03,3.698159777552625371e-01,5.138535536964417005e-03
3.193594000000000051e+03,3.674653461776777874e-01,4.350584278199898236e-03
3.195521999999999935e+03,3.651252819217596368e-01,3.543501413152405632e-04
3.197449999999999818e+03,3.627945639884693207e-01,1.765731169723228078e-03
3.199378999999999905e+03,3.604719907719768912e-01,2.918285180716795324e-03
3.201307999999999993e+03,3.581587735759796942e-01,-1.211942483287931083e-03
3.203235999999999876e+03,3.558561043059143003e-01,-1.360501354332521728e-03
3.205164999999999964e+03,3.535615943007108797e-01,5.071277426773157515e-03
3.207092999999999847e+03,3.512776225235683114e-01,8.770391223525519919e-03
3.209021000000000186e+03,3.490029970690500249e-01,7.469761447072453819e-03
3.210949999999999818e+03,3.467365454249389245e-01,4.421849399684596449e-03
3.212878000000000156e+03,3.444806174633470164e-01,6.135980130911544705e-03
3.214806999999999789e+03,3.422328730100332450e-01,8.128999020695637512e-03
3.216735999999999876e+03,3.399944845772111535e-01,5.608467004715400606e-03
3.218664000000000215e+03,3.377666052788441675e-01,7.448698471282266809e-03
3.220592999999999847e+03,3.355469240368158523e-01,9.945848630726672468e-03
3.222521000000000186e+03,3.333377422313716920e-01,7.429466906402559800e-03
3.224449000000000069e+03,3.311379067485518135e-01,8.565418835194238412e-03
3.226378000000000156e+03,3.289462838676193712e-01,1.445308942662903995e-02
3.228306000000000040e+03,3.267651458777258711e-01,1.440689495922931052e-02
3.230235000000000127e+03,3.245922301875872051e-01,1.316628593492352728e-02
3.232164000000000215e+03,3.224286705179437718e-01,1.270324093459818116e-02
3.234092000000000098e+03,3.202755811912751938e-01,1.306263775141136563e-02
3.236021000000000186e+03,3.181307287124255367e-01,1.381104830162471764e-02
3.237949000000000069e+03,3.159963368786797844e-01,1.158579189924391351e-02
3.239876999999999953e+03,3.138712913675583138e-01,1.370174006881086370e-02
3.241806000000000040e+03,3.117544972498009770e-01,1.460353368116029671e-02
3.243733999999999924e+03,3.096481492316058848e-01,1.359151517757228866e-02
3.245663000000000011e+03,3.075500623046423243e-01,1.299577818863539846e-02
3.247592000000000098e+03,3.054613313981775491e-01,1.153401884947213851e-02
3.249519999999999982e+03,3.033830320432073790e-01,1.237305812155531370e-02
3.251447999999999865e+03,3.013140790108579381e-01,1.420345864202787745e-02
3.253376999999999953e+03,2.992534064654854831e-01,1.496321134508749040e-02
3.255304999999999836e+03,2.972031509260624205e-01,1.599759707757630878e-02
3.257233999999999924e+03,2.951611855714837418e-01,1.721979087650971074e-02
3.259161999999999807e+03,2.931296275249835048e-01,1.807728645459816263e-02
3.261090999999999894e+03,2.911063693612021552e-01,2.099814898510343752e-02
3.263019999999999982e+03,2.890924672179124855e-01,1.954748021966956628e-02
3.264947999999999865e+03,2.870889578346371707e-01,1.584341859313997958e-02
3.266876000000000204e+03,2.850947947739861377e-01,1.628446328726940173e-02
3.268804999999999836e+03,2.831089509917923408e-01,1.630022721502055738e-02
3.270733000000000175e+03,2.811334854240676862e-01,1.792089646211425524e-02
3.272661999999999807e+03,2.791663488326676656e-01,1.537777327387224169e-02
3.274590999999999894e+03,2.772085682617593250e-01,1.684429740083026594e-02
3.276518999999999778e+03,2.752611513572595925e-01,2.143752447413649342e-02
3.278447999999999865e+03,2.733220779771485809e-01,1.894012762277053064e-02
3.280376000000000204e+03,2.713933585655716740e-01,1.354498167500239880e-02
3.282304000000000087e+03,2.694739854766190490e-01,1.155906819769580984e-02
3.284233000000000175e+03,2.675629704576003576e-01,1.157025505538866739e-02
3.286161000000000058e+03,2.656622948615705582e-01,1.634619599054709660e-02
3.288090000000000146e+03,2.637699870333491958e-01,2.167982596574113963e-02
3.290018999999999778e+03,2.618870352256195133e-01,2.041408677983858055e-02
3.291947000000000116e+03,2.600144082928181888e-01,1.699256633570689345e-02
3.293875000000000000e+03,2.581511276826375934e-01,1.507438530634441776e-02
3.295804000000000087e+03,2.562962342360037837e-01,1.580323003166017592e-02
3.297731999999999971e+03,2.544516511187495666e-01,1.980489391309125935e-02
3.299661000000000058e+03,2.526154648629095334e-01,2.286164016084457629e-02
3.301588999999999942e+03,2.507895792385781419e-01,2.294083620668607715e-02
3.303518000000000029e+03,2.489721001735318850e-01,1.784484109807427110e-02
3.305447000000000116e+03,2.471639771289808607e-01,1.693942932002334700e-02
3.307375000000000000e+03,2.453661401678743914e-01,1.423206058012893571e-02
3.309302999999999884e+03,2.435776495293957566e-01,1.273540010165641334e-02
3.311231999999999971e+03,2.417975848459370525e-01,1.557934833914331740e-02
3.313159999999999854e+03,2.400277917003812433e-01,1.984585633358215695e-02
3.315088999999999942e+03,2.382664342077198683e-01,2.006016035409152742e-02
3.317016999999999825e+03,2.365153385550868848e-01,1.688454014702545081e-02
3.318945999999999913e+03,2.347726882532192860e-01,1.289434904588104835e-02
3.320875000000000000e+03,2.330393939718433671e-01,1.233460784762474560e-02
3.322802999999999884e+03,2.313163469824388585e-01,1.830308089585885867e-02
3.324731000000000222e+03,2.296026463156550790e-01,2.518255534208235780e-02
3.326659999999999854e+03,2.278974103953750330e-01,2.372242180921402266e-02
3.328588000000000193e+03,2.262024072215140791e-01,1.924690036971177243e-02
3.330516999999999825e+03,2.245158784920278094e-01,1.903865501651380576e-02
3.332445000000000164e+03,2.228395728110967866e-01,2.455201720204347460e-02
3.334373999999999796e+03,2.211717512724042933e-01,2.664185430729859583e-02
3.336302000000000135e+03,2.195141430843925434e-01,2.287643611301981572e-02
3.338231000000000222e+03,2.178650287364973792e-01,2.249734870209563198e-02
3.340159000000000106e+03,2.162261180414120076e-01,2.156524959226824301e-02
3.342088000000000193e+03,2.145957108843106198e-01,2.122203903987829321e-02
3.344016000000000076e+03,2.129754976821480739e-01,2.209627023456062211e-02
3.345945000000000164e+03,2.113637977158404624e-01,2.477185375489621144e-02
3.347873000000000047e+03,2.097622820066042948e-01,2.500523037588830988e-02
3.349802000000000135e+03,2.081692892310904597e-01,2.545953923348021064e-02
3.351730000000000018e+03,2.065864710147771177e-01,3.047609847880417000e-02
3.353659000000000106e+03,2.050121854300570590e-01,2.903360452243441969e-02
3.355586999999999989e+03,2.034480647066700953e-01,2.804187767683319343e-02
3.357516000000000076e+03,2.018924863127438130e-01,2.821263852299860098e-02
3.359443999999999960e+03,2.003470630822796750e-01,2.794415292904139925e-02
3.361373000000000047e+03,1.988101918791507217e-01,2.604778851102418358e-02
3.363302000000000135e+03,1.972826766965134482e-01,2.256367931278613348e-02
3.365230000000000018e+03,1.957653021292742324e-01,2.125178065653399173e-02
3.367157999999999902e+03,1.942572738846628511e-01,2.240602339624286898e-02
3.369086999999999989e+03,1.927578170631178978e-01,2.163013401340085906e-02
3.371014999999999873e+03,1.912684863114293421e-01,2.333476851521565365e-02
3.372943999999999960e+03,1.897877366806817179e-01,2.668097857252771377e-02
3.374871999999999844e+03,1.883171034219159878e-01,2.377781217497054733e-02
3.376800999999999931e+03,1.868550609819656927e-01,2.086858199791907786e-02
3.378728999999999814e+03,1.854031252161227883e-01,2.499109291791112852e-02
3.380657999999999902e+03,1.839597899669627168e-01,2.757260667712890800e-02
3.382585999999999785e+03,1.825265516940461907e-01,2.727937168612171170e-02
3.384514999999999873e+03,1.811019236356834483e-01,2.714481648359257093e-02
3.386443000000000211e+03,1.796873828556897479e-01,2.779568598086146203e-02
3.388371999999999844e+03,1.782814619881207818e-01,3.017502239477609649e-02
3.390300000000000182e+03,1.768856187010534597e-01,3.203584091685796054e-02
3.392228999999999814e+03,1.754984050242747173e-01,3.120380866217020710e-02
3.394157000000000153e+03,1.741212592301337736e-01,2.877624405501721938e-02
3.396085999999999785e+03,1.727527527441488076e-01,2.620206379279643727e-02
3.398014000000000124e+03,1.713943044429342422e-01,2.796584920105615879e-02
3.399943000000000211e+03,1.700445051477430525e-01,2.939398671519022344e-02
3.401871000000000095e+03,1.687047543394513127e-01,3.295449967854113815e-02
3.403800000000000182e+03,1.673736622350574521e-01,3.476825629319457711e-02
3.405728000000000065e+03,1.660526089196885380e-01,3.109689072652588315e-02
3.407657000000000153e+03,1.647402240060884537e-01,2.843070493356592010e-02
3.409585000000000036e+03,1.634378681836423652e-01,3.220197817236702953e-02
3.411514000000000124e+03,1.621441904608396101e-01,3.371803535539386054e-02
3.413442000000000007e+03,1.608605321313198999e-01,3.106254479175696304e-02
3.415371000000000095e+03,1.595855615993073684e-01,2.625745871808882193e-02
3.417298999999999978e+03,1.583206007627104839e-01,2.271043128014804680e-02
3.419228000000000065e+03,1.570643374214952814e-01,2.403138682797378856e-02
3.421155999999999949e+03,1.558180740778247753e-01,2.930726707248343388e-02
3.423085000000000036e+03,1.545805179273997965e-01,2.892953968909650619e-02
3.425012999999999920e+03,1.533529520766556686e-01,2.642416305525574494e-02
3.426942000000000007e+03,1.521341031170280189e-01,2.652252278007072306e-02
3.428869999999999891e+03,1.509252347592031640e-01,2.648151748986160570e-02
3.430798999999999978e+03,1.497250929903692906e-01,2.454307642234665465e-02
3.432726999999999862e+03,1.485349221254743668e-01,2.558415196731833596e-02
3.434655999999999949e+03,1.473534875474342698e-01,2.650429067959492180e-02
3.436583999999999833e+03,1.461820141754621716e-01,3.091492305288112696e-02
3.438512999999999920e+03,1.450192867882158509e-01,3.032439055940350237e-02
3.440440999999999804e+03,1.438665109091701311e-01,2.677283003897490410e-02
3.442369999999999891e+03,1.427224907127175868e-01,2.787186893551840683e-02
3.444297999999999774e+03,1.415884123265946926e-01,3.214402475012612115e-02
3.446226999999999862e+03,1.404630993209359247e-01,3.261533997957943853e-02
3.448155000000000200e+03,1.393477184277394088e-01,2.983402624020747851e-02
3.450083999999999833e+03,1.382411126128744172e-01,2.830088678063602536e-02
3.452012000000000171e+03,1.371444292126007269e-01,3.126201979174569878e-02
3.453940999999999804e+03,1.360565305885330645e-01,3.332990426439308429e-02
3.455869000000000142e+03,1.349785446811821998e-01,3.075227509037326001e-02
3.457797999999999774e+03,1.339093532479083137e-01,2.727279574632990311e-02
3.459726000000000113e+03,1.328500648334802747e-01,2.754668033987450748e-02
3.461655000000000200e+03,1.317995805910037177e-01,3.105193057850996752e-02
3.463583000000000084e+03,1.307589896695020570e-01,3.083860458906451107e-02
3.465512000000000171e+03,1.297272126178157237e-01,3.396934050055078202e-02
3.467440000000000055e+03,1.287053191892368886e-01,3.735249947042151852e-02
3.469369000000000142e+03,1.276922493283478843e-01,3.735728064233834189e-02
3.471297000000000025e+03,1.266890533926954276e-01,3.655566509512420126e-02
3.473226000000000113e+03,1.256946907225966470e-01,3.557994791078034069e-02
3.475153999999999996e+03,1.247101922798705687e-01,3.886354672750824690e-02
3.477083000000000084e+03,1.237345368005655644e-01,4.190530955544358171e-02
3.479010999999999967e+03,1.227687358507623117e-01,4.898604025355401959e-02
3.480940000000000055e+03,1.218117875622546364e-01,5.042413682872859404e-02
3.482867999999999938e+03,1.208646841053777621e-01,4.313814617866129630e-02
3.484797000000000025e+03,1.199264430076638632e-01,4.088574743001927025e-02
3.486724999999999909e+03,1.189980370437062618e-01,4.701126246099418537e-02
3.488653999999999996e+03,1.180785031367896920e-01,4.778523890303620902e-02
3.490581999999999880e+03,1.171687946657584689e-01,4.846953546665822010e-02
3.492510999999999967e+03,1.162679679496321228e-01,4.961851744408041220e-02
3.494438999999999851e+03,1.153769569715272780e-01,5.272624731433128709e-02
3.496367999999999938e+03,1.144948374461947083e-01,4.796599344433372103e-02
3.498295999999999822e+03,1.136225239610197946e-01,4.728771560230771165e-02
3.500224999999999909e+03,1.127591116264774485e-01,5.341444543407036782e-02
3.502152999999999793e+03,1.119054956342253604e-01,5.768006991717444798e-02
3.504081999999999880e+03,1.110607904904838961e-01,5.912621041925003595e-02
3.506010000000000218e+03,1.102258719911475282e-01,5.933139071986004431e-02
3.507938999999999851e+03,1.093998740382033930e-01,6.657910099464814380e-02
3.509867000000000189e+03,1.085836530317934034e-01,7.228615390240222816e-02
3.511795999999999822e+03,1.077763622696394918e-01,7.466172526700254330e-02
3.513724000000000160e+03,1.069788387561594334e-01,7.388288165220990855e-02
3.515652999999999793e+03,1.061902551847992981e-01,6.992265293205091048e-02
3.517581000000000131e+03,1.054114291642385126e-01,7.628471962783667237e-02
3.519510000000000218e+03,1.046415527836757065e-01,8.359912244123068881e-02
3.521438000000000102e+03,1.038814242560412993e-01,8.817457493530600487e-02
3.523367000000000189e+03,1.031302550662687167e-01,9.643964284134276532e-02
3.525295000000000073e+03,1.023888240315606879e-01,9.856942927886058747e-02
3.527224000000000160e+03,1.016563620325818817e-01,9.607536747312916958e-02
