baseline wavenumber (cm-1),baseline absorbance (cm-1),baseline-subtracted absorbance (cm-1)
3149.238,0.48107333178006684,-0.0021077213420426233
3151.167,0.478181359891245,0.001966356790954471
3153.095,0.4753013469143248,-0.0014539098220601177
3155.0229999999997,0.4724317909296083,-0.0060306725698691666
3156.952,0.4695712117152091,-0.003184538835432793
3158.881,0.46672110034332803,0.00018803292787422654
3160.809,0.46388292618271976,-0.00027733438402455235
3162.738,0.46105374506931085,-0.001243307045079689
3164.6659999999997,0.45823649031685676,-0.00585662079215965
3166.594,0.4554296925566028,-0.0029750793226791528
3168.5229999999997,0.45263190411761656,-0.00180674102348799
3170.452,0.4498445835211484,-0.005237873362714085
3172.38,0.4470691675850027,-0.006820239346419288
3174.309,0.4443027772470032,-0.0051985833979817375
3176.237,0.4415482807190152,-0.005906994605315297
3178.1659999999997,0.43880282063948783,-0.007101609083103866
3180.094,0.43606924351965404,-0.0048369974805114735
3182.022,0.4333461233920204,-0.00414267511615829
3183.9509999999996,0.4306320559869192,-0.007555075558214663
3185.88,0.42792845642433264,-0.0076485868996355455
3187.808,0.4252367181208072,-0.0034208746911706944
3189.737,0.4225540488166928,0.0027620742028784395
3191.665,0.4198832299213251,0.004634850227789533
3193.594,0.4172214908756793,0.0010326563750198137
3195.522,0.4145715913884658,-0.003094704156406114
3197.45,0.4119321488934524,-0.0033668180453628738
3199.3790000000004,0.40930180252222925,-0.003390152941614155
3201.308,0.40668192399352776,-0.0011507031174793347
3203.236,0.4040738633226262,0.0029295849532358087
3205.165,0.4014749150523933,0.002813248973701832
3207.093,0.3988877737896459,0.0022276036567659974
3209.0209999999997,0.39631108951909866,0.003379777209699175
3210.95,0.3937435339232884,0.002718814632163613
3212.8779999999997,0.39118776906089536,-0.00152038788661768
3214.8070000000002,0.3886411437235573,-0.008131544469130447
3216.736,0.38610498622873735,-0.0015219480181130063
3218.664,0.3835806031904525,0.002945491870125383
3220.593,0.3810653759541047,0.006075164586435866
3222.5209999999997,0.3785619123239776,0.00916380995002053
3224.449,0.37606890568605067,0.00717825181627918
3226.3779999999997,0.37358507112412553,0.0022062615878969405
3228.3059999999996,0.37111298389435277,0.0012626917813228777
3230.235,0.36865007959089624,0.004677506616000304
3232.164,0.36619764312995784,0.011804966376099957
3234.092,0.3637569377242933,0.011046696944858603
3236.0209999999997,0.36132543152182706,0.007617532131481419
3237.949,0.35890564552432025,0.007815789704011533
3239.877,0.3564963165190136,0.008927355428796413
3241.8059999999996,0.35409620299097,0.008939025340810147
3243.7340000000004,0.3517077933938175,0.008944489923983001
3245.663,0.3493286101242461,0.004534297611075377
3247.592,0.3469598946971928,0.00311046876972243
3249.52,0.34460286692414854,0.004978773336802078
3251.448,0.342256296143308,0.006244356233206516
3253.377,0.33991897339067734,0.006675807597207206
3255.305,0.33759332201799097,0.014157656546780806
3257.2340000000004,0.3352769295238289,0.012086350998072315
3259.1620000000003,0.3329721975593003,0.008022956215163912
3261.091,0.33067673532360686,0.010355231125600994
3263.02,0.3283917409304351,0.013529694297896744
3264.948,0.3261183907900147,0.00868123642340557
3266.8759999999997,0.32385549764179444,0.011096040102846705
3268.805,0.3216018959230418,0.013415904636138065
3270.7329999999997,0.31935992218297926,0.01052926700620982
3272.6620000000003,0.3171272507227023,0.008249356919422635
3274.591,0.3149050471049364,0.010994300518549216
3276.5190000000002,0.3126944551889821,0.0112529819032825
3278.448,0.3104931818296919,0.01145239132967435
3280.3759999999997,0.30830350932189177,0.016579622085377554
3282.304,0.3061242938062918,0.01765688047143421
3284.2329999999997,0.30395441312142424,0.017455279329647633
3286.1609999999996,0.301796117013982,0.019420751578748674
3288.09,0.29964716658758306,0.02019542427914567
3290.0190000000002,0.29750868400370223,0.0216545965181989
3291.947,0.2953817697203682,0.018792973988858375
3293.875,0.29326531242923437,0.013756215995742394
3295.804,0.29115822251977974,0.016463958281711433
3297.732,0.28906268463680007,0.022980558606443102
3299.6609999999996,0.2869765249858176,0.024806886011386586
3301.5890000000004,0.2849019065109921,0.027531737477824225
3303.518,0.28283667711847826,0.027393891381055635
3305.447,0.280781915568479,0.023783228886320673
3307.375,0.2787386789177688,0.018343054539826764
3309.303,0.27670589925925526,0.029468937646616178
3311.232,0.2746825303836822,0.031832101489570386
3313.16,0.2726706701333228,0.026924204051206546
3315.0890000000004,0.2706682315162183,0.025294396629168436
3317.0170000000003,0.2686772906740167,0.023662970276589146
3318.946,0.2666957823153844,0.023674394758240958
3320.875,0.26472474179927374,0.025216823904360974
3322.803,0.2627651827811768,0.02450844256831064
3324.7309999999998,0.26081608075528706,0.02481840200333363
3326.66,0.25887643291359197,0.02795991377792717
3328.5879999999997,0.25694825029585644,0.030808226870965516
3330.5170000000003,0.25502953271263706,0.029669814910848524
3332.445,0.2531222695030557,0.03215042387998246
3334.3740000000003,0.25122448217830495,0.032903663208461054
3336.302,0.2493381383768778,0.03112933599404477
3338.2309999999998,0.2474612813105992,0.03252352763627875
3340.159,0.24559585691732977,0.042141794527218224
3342.0879999999997,0.24373993010951978,0.04431272599486058
3344.0159999999996,0.24189542512440454,0.038535888948288854
3345.945,0.2400604285750667,0.033799776457552166
3347.873,0.2382368429981021,0.03137406100935369
3349.802,0.23642277670723644,0.031224939974963006
3351.73,0.23462011053842957,0.033273924876295546
3353.659,0.2328269745060325,0.037415895950631106
3355.587,0.23104522774538339,0.03920658958919265
3357.5159999999996,0.2292730219714585,0.0380964095290075
3359.4440000000004,0.22751219461896,0.03807764694674354
3361.373,0.2257609191035037,0.03877356365511697
3363.302,0.22402011143056555,0.04450579723672243
3365.23,0.22229066590217883,0.043408868114596655
3367.158,0.2205716773659958,0.042864296538943636
3369.087,0.2188622623674803,0.036348828033265224
3371.015,0.2171641932394479,0.03238054115011413
3372.9440000000004,0.21547570849940456,0.038297823653438035
3374.8720000000003,0.2137985587795299,0.044964721742371316
3376.801,0.21213100429795517,0.03891727156411384
3378.7290000000003,0.21047477398623826,0.03024992312466568
3380.658,0.20882814976313568,0.03277222302344396
3382.586,0.2071928388595694,0.03287081444891149
3384.515,0.20556714489493544,0.027689891451756155
3386.4429999999998,0.2039527533995269,0.030539697672234523
3388.3720000000003,0.20234798969336865,0.03861603640169187
3390.3,0.2007545176061143,0.04472395396890905
3392.2290000000003,0.1991706841584211,0.04173518723020897
3394.157,0.19759813147932093,0.039931132267184255
3396.086,0.19603522829010345,0.040190866770474454
3398.014,0.19448359501915746,0.03956794272548381
3399.9429999999998,0.19294162208840504,0.03838736206816529
3401.8709999999996,0.19141090822562035,0.04244939000364345
3403.8,0.1898898655533401,0.045519920094376665
3405.728,0.18838007109870603,0.04450930448377299
3407.657,0.18687995868489438,0.049905689031787825
3409.585,0.18539108363841805,0.0520627840223461
3411.514,0.18391190148308212,0.045886234584019414
3413.442,0.18244394584475643,0.04593545769671603
3415.3709999999996,0.1809856939478891,0.04792232096357407
3417.2990000000004,0.17953865771772115,0.05029014004555932
3419.228,0.178101336079326,0.044439670444439194
3421.156,0.17667521925731222,0.04400418428416031
3423.085,0.17525882787738212,0.05142243959698878
3425.013,0.17385363046352964,0.05715596879089713
3426.942,0.1724581693420717,0.05580417921338032
3428.87,0.17107389133636985,0.048184263370060765
3430.7990000000004,0.16969936047338408,0.04349234502521793
3432.7270000000003,0.16833600187583286,0.05268804285855666
3434.656,0.1669824012713228,0.05452030143137987
3436.5840000000003,0.16563996208192933,0.05796357939057761
3438.513,0.16430729173588787,0.056101375552089716
3440.441,0.16298577195464858,0.04998002487666553
3442.37,0.1616740318670722,0.04663342386452152
3444.298,0.16037343149399064,0.049198889102467946
3446.2270000000003,0.15908262166488996,0.05096388346092551
3448.155,0.1578029406999626,0.05218773963554535
3450.0840000000003,0.15653306112933052,0.05449527065072535
3452.012,0.15527429957255734,0.058178915711692536
3453.941,0.15402535026039743,0.06538965439943478
3455.869,0.152787508111782,0.06801463541105113
3457.798,0.15155948905808714,0.05945197412923808
3459.7259999999997,0.15034256631762943,0.0582821307932746
3461.655,0.14913547752240675,0.05711699218868371
3463.583,0.14793947419010323,0.057074039323410264
3465.512,0.14675331565334915,0.05931425191421835
3467.44,0.14557823172919981,0.05911831999493811
3469.369,0.14441300345092145,0.05652968061245234
3471.297,0.1432588389349263,0.058527740748205104
3473.2259999999997,0.14211454091511655,0.055842215841640175
3475.1540000000005,0.1409812958072756,0.053966141284989
3477.083,0.139857928045938,0.055746824982952914
3479.011,0.13874560234625122,0.06403454676838072
3480.94,0.13764316484338224,0.0663463039357417
3482.868,0.13655175855185675,0.06420593017134923
3484.797,0.13547025130745638,0.06527718578480834
3486.725,0.13439976442408152,0.06171635859548974
3488.6540000000005,0.13333918743815332,0.061450281340970636
3490.5820000000003,0.13228961996293265,0.06825353008366564
3492.511,0.13124997323548016,0.06493045546908649
3494.4390000000003,0.13022132516841367,0.055831890115836114
3496.368,0.1292026086994298,0.052440075363943905
3498.296,0.12819488004052104,0.06327399228007546
3500.225,0.12719709383000577,0.06799591642162528
3502.153,0.1262102845792512,0.061796518775828035
3504.0820000000003,0.12523342862720455,0.06093236820410963
3506.01,0.12426753878460772,0.06409956279973517
3507.9390000000003,0.12331161309103322,0.06354747358184654
3509.867,0.12236664265659059,0.06738657262765912
3511.796,0.12143164722148825,0.07195716918112127
3513.724,0.1205075961951998,0.0738722733294973
3515.653,0.11959353101856607,0.07305493123679274
3517.5809999999997,0.11869039940042825,0.07731025297608607
3519.51,0.11779726448227024,0.0791736581645145
3521.438,0.11691505227229015,0.07889594493181051
3523.367,0.11604284761260075,0.07195901632029766
3525.295,0.11518155481077486,0.07521359896368929
3527.224,0.11433028040955762,0.07404064223722717
3529.152,0.1134899070158859,0.07005482737367608
3531.0809999999997,0.11265956287313728,0.0705219841911684
3533.009,0.1118401088876233,0.0750444204693198
3534.938,0.11103069500334684,0.07307983621752934
3536.866,0.11023216042598705,0.06784016017047145
3538.795,0.10944367680017564,0.0657622877850993
3540.723,0.10866606163097714,0.0670936774184171
3542.652,0.1078985082636379,0.061273625939530785
3544.58,0.10714181250259003,0.05773870939862158
