3350, 0.04,57.04, 2.20
3572, 0.19,11.38, 2.36
3525, 0.18,26.19, 5.05
3275, 0.03,105.74, 3.31
3405, 0.05,58.93, 3.20
3.482800e+003, 0.10,55.34, 5.67
3600, 0.08,13.02, 1.07
3613, 0.04,88.83, 3.32
3542, 0.06, 8.78, 0.53
3566, 0.19,31.94, 6.46
