baseline wavenumber (cm-1),baseline absorbance (cm-1),baseline-subtracted absorbance (cm-1)
3399.943,0.136165975943,0.0
3401.871,0.135752938048,0.00311595915241
3403.8,0.135339685921,-0.00180991739821
3405.728,0.134926648026,-0.00637059829433
3407.657,0.1345133959,-0.00458668004054
3409.585,0.134100358005,-0.00471746100741
3411.514,0.133687105879,-0.00587602733868
3413.442,0.133274067984,-0.00837868741199
3415.371,0.132860815858,-0.00807258175296
3417.299,0.132447777963,-0.00934608990067
3419.228,0.132034525837,-0.0066696213588
3421.156,0.131621487942,-0.00220119076193
3423.085,0.131208235816,-0.00333398129213
3425.013,0.130795197921,-0.00998755615368
3426.942,0.130381945794,-0.0125274021777
3428.87,0.129968907899,-0.0124545037753
3430.799,0.129555655773,-0.0113114426932
3432.727,0.129142617878,-0.0100356735742
3434.656,0.128729365752,-0.0087718200126
3436.584,0.128316327857,-0.0147456212969
3438.513,0.127903075731,-0.016235735187
3440.441,0.127490037836,-0.011388248692
3442.37,0.12707678571,-0.0110068372613
3444.298,0.126663747815,-0.0167602807168
3446.227,0.126250495688,-0.01785213321
3448.155,0.125837457794,-0.0167391054232
3450.084,0.125424205667,-0.0166882307355
3452.012,0.125011167772,-0.0196250361641
3453.941,0.124597915646,-0.0205986232171
3455.869,0.124184877751,-0.0181538457083
3457.798,0.123771625625,-0.0153909524217
3459.726,0.12335858773,-0.0148460030742
3461.655,0.122945335604,-0.010340463472
3463.583,0.122532297709,-0.0089014476128
3465.512,0.122119045583,-0.0112901766854
3467.44,0.121706007688,-0.0124418815379
3469.369,0.121292755561,-0.0162806257727
3471.297,0.120879717666,-0.0176157936798
3473.226,0.12046646554,-0.0094748553108
3475.154,0.120053427645,-0.00784681691044
3477.083,0.119640175519,-0.00815427639849
3479.011,0.119227137624,-0.00365198347473
3480.94,0.118813885498,-0.000643967373978
3482.868,0.118400847603,-0.00384156326049
3484.797,0.117987595477,-0.00585022561925
3486.725,0.117574557582,-0.000343687269436
3488.654,0.117161305456,-0.00154622408489
3490.582,0.116748267561,-0.00649505822067
3492.511,0.116335015434,-0.00208200825759
3494.439,0.115921977539,-0.0026252020416
3496.368,0.115508725413,-0.00439581729635
3498.296,0.115095687518,-0.00727197378127
3500.225,0.114682435392,-0.0091937059874
3502.153,0.114269397497,-0.00297808040418
3504.082,0.113856145371,0.00311646152291
3506.01,0.113443107476,-0.000361635728201
3507.939,0.11302985535,-0.000424983217867
3509.867,0.112616817455,0.00746606943499
3511.796,0.112203565329,0.01227384294
3513.724,0.111790527434,0.0109957861215
3515.653,0.111377275307,0.0153648656004
3517.581,0.110964237412,0.0168999089537
3519.51,0.110550985286,0.017257060807
3521.438,0.110137947391,0.023823439448
3523.367,0.109724695265,0.0368577367577
3525.295,0.10931165737,0.0382345874495
3527.224,0.108898405244,0.0398795185407
3529.152,0.108485367349,0.0340861478639
3531.081,0.108072115223,0.0233051212072
3533.009,0.107659077328,0.0160556704738
3534.938,0.107245825201,0.0174393056992
3536.866,0.106832787306,0.0180545067398
3538.795,0.10641953518,0.0145740966806
3540.723,0.106006497285,0.0149664128532
3542.652,0.105593245159,0.0172926337452
3544.58,0.105180207264,0.0241233406991
3546.509,0.104766955138,0.0228096141535
3548.437,0.104353917243,0.013097816306
3550.366,0.103940665117,0.0145062165167
3552.294,0.103527627222,0.0246448179414
3554.223,0.103114375096,0.0237596772647
3556.151,0.102701337201,0.0222097110153
3558.08,0.102288085074,0.0345025749883
3560.008,0.101875047179,0.0516526997123
3561.937,0.101461795053,0.0649942850034
3563.865,0.101048757158,0.0758844279221
3565.794,0.100635505032,0.0975050994358
3567.722,0.100222467137,0.109728002892
3569.651,0.0998092150109,0.0975823750023
3571.579,0.0993961771159,0.0928857393907
3573.508,0.0989829249897,0.0869187226399
3575.436,0.0985698870947,0.0693134647702
3577.365,0.0981566349685,0.0471511584207
3579.293,0.0977435970736,0.0320476694785
3581.222,0.0973303449473,0.0233736882074
3583.15,0.0969173070524,0.0174221248692
3585.079,0.0965040549262,0.0250207606
3587.007,0.0960910170312,0.0488180095532
3588.936,0.095677764905,0.0430192936212
3590.864,0.09526472701,0.0330371025664
3592.793,0.0948514748838,0.0526477670044
3594.721,0.0944384369889,0.0822663037369
3596.65,0.0940251848626,0.0977412156225
3598.578,0.0936121469677,0.0988087567016
3600.507,0.0931988948415,0.0829311971428
3602.435,0.0927858569465,0.0469558796349
3604.364,0.0923726048203,0.0178932397162
3606.292,0.0919595669253,0.014836147216
3608.221,0.0915463147991,0.0218823721512
3610.149,0.0911332769042,0.0127027687847
3612.078,0.0907200247779,0.0120672995928
3614.006,0.090306986883,0.0168147153307
3615.935,0.0898937347568,0.00477673931581
3617.863,0.0894806968618,0.0103211832554
3619.792,0.0890674447356,0.0238603830214
3621.72,0.0886544068406,0.0105040890656
3623.649,0.0882411547144,-0.00178507465781
3625.577,0.0878281168195,0.00157701812443
3627.506,0.0874148646932,0.0265738141706
3629.434,0.0870018267983,0.046259570149
3631.363,0.0865885746721,0.0123121632234
3633.291,0.0861755367771,-0.0012250667478
3635.22,0.0857622846509,-0.00982728010222
3637.148,0.0853492467559,-0.0144607397308
3639.077,0.0849359946297,-0.0126040427445
3641.005,0.0845229567348,-0.012181907508
3642.934,0.0841097046085,-0.0126839490238
3644.862,0.0836966667136,-0.012385638714
3646.791,0.0832834145874,0.0156577559372
3648.719,0.0828703766924,0.048043400726
3650.648,0.0824571245662,0.0417438256006
3652.576,0.0820440866712,0.000637102048056
3654.505,0.081630834545,-0.0124127005109
