3275,0.03,118.61,3.77
3350,0.04,60.97,2.48
3405,0.05,65,3.68
3.48E+03,0.1,45,3.72
3525,0.185,30.28,6.26
3542,0.05,5.74,0.19
3566,0.18,33.74,6.54
3572,0.2,10.89,2.35
3600,0.09,11.95,1.09
3613,0.04,71.27,2.69
