baseline wavenumber (cm-1),baseline absorbance (cm-1),baseline-subtracted absorbance (cm-1)
3399.943,0.221072475488,2.22044604925e-16
3401.871,0.22002443094,-0.00143249724916
3403.8,0.2189758428,-0.00519286493688
3405.728,0.217927798252,-0.00476596665384
3407.657,0.216879210112,-0.00331052518357
3409.585,0.215831165564,-0.00490172050207
3411.514,0.214782577425,-0.00396533290827
3413.442,0.213734532877,-0.00347121537931
3415.371,0.212685944737,-0.00246861935531
3417.299,0.211637900189,-0.00221305433822
3419.228,0.210589312049,-0.00327201699207
3421.156,0.209541267501,-0.00181358125832
3423.085,0.208492679361,0.000434339742942
3425.013,0.207444634813,0.00123675606903
3426.942,0.206396046674,0.00199422927893
3428.87,0.205348002126,0.00696727129995
3430.799,0.204299413986,0.00848487793752
3432.727,0.203251369438,0.00700942101991
3434.656,0.202202781298,0.00707499086378
3436.584,0.20115473675,0.0126519952825
3438.513,0.200106148611,0.0171833490139
3440.441,0.199058104063,0.015177213839
3442.37,0.198009515923,0.0164315029793
3444.298,0.196961471375,0.0159289562002
3446.227,0.195912883235,0.0151297731885
3448.155,0.194864838687,0.0235006722802
3450.084,0.193816250548,0.0238396677786
3452.012,0.192768205999,0.0212305810217
3453.941,0.19171961786,0.0192396462663
3455.869,0.190671573312,0.0213859421032
3457.798,0.189622985172,0.0234600027992
3459.726,0.188574940624,0.0240577289403
3461.655,0.187526352484,0.0267291817317
3463.583,0.186478307936,0.0290013241267
3465.512,0.185429719797,0.024619810174
3467.44,0.184381675249,0.03010988444
3469.369,0.183333087109,0.0336486171263
3471.297,0.182285042561,0.0305659632007
3473.226,0.181236454421,0.0288353134954
3475.154,0.180188409873,0.0288149258187
3477.083,0.179139821734,0.0283872175872
3479.011,0.178091777186,0.031151121834
3480.94,0.177043189046,0.0379972435833
3482.868,0.175995144498,0.0422854579484
3484.797,0.174946556358,0.0397294772009
3486.725,0.17389851181,0.0412667565615
3488.654,0.17284992367,0.0436829783815
3490.582,0.171801879122,0.0422231891077
3492.511,0.170753290983,0.0370370658352
3494.439,0.169705246435,0.033290811384
3496.368,0.168656658295,0.0334251166974
3498.296,0.167608613747,0.0385290593552
3500.225,0.166560025607,0.0341824185451
3502.153,0.165511981059,0.0291655687234
3504.082,0.16446339292,0.0311870670015
3506.01,0.163415348372,0.0331660728354
3507.939,0.162366760232,0.0328177136385
3509.867,0.161318715684,0.0404087683958
3511.796,0.160270127544,0.0469177830997
3513.724,0.159222082996,0.0467538595895
3515.653,0.158173494857,0.0488324689563
3517.581,0.157125450308,0.0545959688768
3519.51,0.156076862169,0.0592410393778
3521.438,0.155028817621,0.0640058533588
3523.367,0.153980229481,0.0715201243044
3525.295,0.152932184933,0.0720971287231
3527.224,0.151883596793,0.0667189504623
3529.152,0.150835552245,0.0628620116888
3531.081,0.149786964106,0.0594690755183
3533.009,0.148738919558,0.055953792461
3534.938,0.147690331418,0.0496259528234
3536.866,0.14664228687,0.0474626358027
3538.795,0.14559369873,0.0470197653352
3540.723,0.144545654182,0.0469508585035
3542.652,0.143497066043,0.0444519888447
3544.58,0.142449021494,0.0398288517492
3546.509,0.141400433355,0.0351592553139
3548.437,0.140352388807,0.0317101806868
3550.366,0.139303800667,0.0290354290913
3552.294,0.138255756119,0.0348863645723
3554.223,0.137207167979,0.0443444341635
3556.151,0.136159123431,0.0525010403208
3558.08,0.135110535292,0.0637209617264
